URL,Unique ID,Primary material,Manufacture method,Image URL,Saved Image
https://finds.org.uk/database/artefacts/record/id/843770,SUR-CD3529,Silver,Struck or hammered,https://finds.org.uk/images/dwilliams/medium/17602a.jpg,Fotos_monedas\SUR-CD3529.jpg
https://finds.org.uk/database/artefacts/record/id/842751,SUR-5F6EA5,Silver,Struck or hammered,https://finds.org.uk/images/dwilliams/medium/DSCF7858.JPG,Fotos_monedas\SUR-5F6EA5.png
https://finds.org.uk/database/artefacts/record/id/839205,FASAM-8E4892,Gold,Struck or hammered,https://finds.org.uk/images/sam/medium/ClactonCrossB.jpg,Fotos_monedas\FASAM-8E4892.jpg
https://finds.org.uk/database/artefacts/record/id/838535,BH-2A58A4,Silver,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh2a58a4.jpg,Fotos_monedas\BH-2A58A4.jpg
https://finds.org.uk/database/artefacts/record/id/838229,BH-23992E,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh23992e.jpg,Fotos_monedas\BH-23992E.jpg
https://finds.org.uk/database/artefacts/record/id/832171,BH-C1958C,Copper alloy,Cast,https://finds.org.uk/images/pwalton/medium/bhc1958c.jpg,Fotos_monedas\BH-C1958C.jpg
https://finds.org.uk/database/artefacts/record/id/832168,BH-C17F3F,Silver,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bhc17f3f.jpg,Fotos_monedas\BH-C17F3F.jpg
https://finds.org.uk/database/artefacts/record/id/832111,BH-B2D05E,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bhb2d05e.jpg,Fotos_monedas\BH-B2D05E.jpg
https://finds.org.uk/database/artefacts/record/id/832109,BH-B28F64,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bhb28f64.jpg,Fotos_monedas\BH-B28F64.jpg
https://finds.org.uk/database/artefacts/record/id/832108,BH-B27E9C,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bhb27e9c.jpg,Fotos_monedas\BH-B27E9C.jpg
https://finds.org.uk/database/artefacts/record/id/832106,BH-B24F51,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bhb24f51.jpg,Fotos_monedas\BH-B24F51.jpg
https://finds.org.uk/database/artefacts/record/id/832105,BH-B23AE1,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bhb23ae1.jpg,Fotos_monedas\BH-B23AE1.jpg
https://finds.org.uk/database/artefacts/record/id/832104,BH-B21CA9,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bhb21ca9.jpg,Fotos_monedas\BH-B21CA9.jpg
https://finds.org.uk/database/artefacts/record/id/831997,BH-AF42AD,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bhaf42ad.jpg,Fotos_monedas\BH-AF42AD.jpg
https://finds.org.uk/database/artefacts/record/id/831995,BH-AF2BCD,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bhaf2bcd.jpg,Fotos_monedas\BH-AF2BCD.jpg
https://finds.org.uk/database/artefacts/record/id/831989,BH-AF049A,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bhaf049a.jpg,Fotos_monedas\BH-AF049A.jpg
https://finds.org.uk/database/artefacts/record/id/831987,BH-AEF8B3,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bhaef8b3.jpg,Fotos_monedas\BH-AEF8B3.jpg
https://finds.org.uk/database/artefacts/record/id/831984,BH-AEE4A5,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bhaee4a5.jpg,Fotos_monedas\BH-AEE4A5.jpg
https://finds.org.uk/database/artefacts/record/id/831983,BH-AEDCD0,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bhaedcd0.jpg,Fotos_monedas\BH-AEDCD0.jpg
https://finds.org.uk/database/artefacts/record/id/831979,BH-AED088,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bhaed088.jpg,Fotos_monedas\BH-AED088.jpg
https://finds.org.uk/database/artefacts/record/id/831977,BH-AEC397,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bhaec397.jpg,Fotos_monedas\BH-AEC397.jpg
https://finds.org.uk/database/artefacts/record/id/831976,BH-AEBCC3,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bhaebcc3.jpg,Fotos_monedas\BH-AEBCC3.jpg
https://finds.org.uk/database/artefacts/record/id/831965,BH-AE796A,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bhae796a.jpg,Fotos_monedas\BH-AE796A.jpg
https://finds.org.uk/database/artefacts/record/id/831957,BH-AE5B1B,Silver,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bhae5b1b.jpg,Fotos_monedas\BH-AE5B1B.jpg
https://finds.org.uk/database/artefacts/record/id/831949,BH-AE2C0A,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bhae2c0a.jpg,Fotos_monedas\BH-AE2C0A.jpg
https://finds.org.uk/database/artefacts/record/id/831947,BH-AE2229,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bhae2229.jpg,Fotos_monedas\BH-AE2229.jpg
https://finds.org.uk/database/artefacts/record/id/831940,BH-ADEE92,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bhadee92.jpg,Fotos_monedas\BH-ADEE92.jpg
https://finds.org.uk/database/artefacts/record/id/831936,BH-ADC91A,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bhadc91a.jpg,Fotos_monedas\BH-ADC91A.jpg
https://finds.org.uk/database/artefacts/record/id/831933,BH-ADB8D1,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bhadb8d1.jpg,Fotos_monedas\BH-ADB8D1.jpg
https://finds.org.uk/database/artefacts/record/id/831931,BH-AD9B82,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/BHAD9b82.jpg,Fotos_monedas\BH-AD9B82.jpg
https://finds.org.uk/database/artefacts/record/id/831924,BH-AD81DE,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bhad81de.jpg,Fotos_monedas\BH-AD81DE.jpg
https://finds.org.uk/database/artefacts/record/id/831921,BH-AD7047,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bhad7047.jpg,Fotos_monedas\BH-AD7047.jpg
https://finds.org.uk/database/artefacts/record/id/831916,BH-AD5708,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bhad5708.jpg,Fotos_monedas\BH-AD5708.jpg
https://finds.org.uk/database/artefacts/record/id/831913,BH-AD39BC,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bhad39bc.jpg,Fotos_monedas\BH-AD39BC.jpg
https://finds.org.uk/database/artefacts/record/id/831901,BH-AD0389,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bhad0389.jpg,Fotos_monedas\BH-AD0389.jpg
https://finds.org.uk/database/artefacts/record/id/831886,BH-ACCA6C,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bhacca6c.jpg,Fotos_monedas\BH-ACCA6C.jpg
https://finds.org.uk/database/artefacts/record/id/831877,BH-ACAFCA,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bhacafca.jpg,Fotos_monedas\BH-ACAFCA.jpg
https://finds.org.uk/database/artefacts/record/id/831874,BH-AC9CFE,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bhac9cfe.jpg,Fotos_monedas\BH-AC9CFE.jpg
https://finds.org.uk/database/artefacts/record/id/831869,BH-AC8924,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bhac8924.jpg,Fotos_monedas\BH-AC8924.jpg
https://finds.org.uk/database/artefacts/record/id/831755,BH-7255B5,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh7255b5.jpg,Fotos_monedas\BH-7255B5.jpg
https://finds.org.uk/database/artefacts/record/id/831751,BH-724CB7,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh724cb7.jpg,Fotos_monedas\BH-724CB7.jpg
https://finds.org.uk/database/artefacts/record/id/831748,BH-724300,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh724300.jpg,Fotos_monedas\BH-724300.jpg
https://finds.org.uk/database/artefacts/record/id/831745,BH-723695,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh723695.jpg,Fotos_monedas\BH-723695.jpg
https://finds.org.uk/database/artefacts/record/id/831721,BH-7165D1,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh7165d1.jpg,Fotos_monedas\BH-7165D1.jpg
https://finds.org.uk/database/artefacts/record/id/831719,BH-7159A7,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh7159a7.jpg,Fotos_monedas\BH-7159A7.jpg
https://finds.org.uk/database/artefacts/record/id/831715,BH-7147F7,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh7147f7.jpg,Fotos_monedas\BH-7147F7.jpg
https://finds.org.uk/database/artefacts/record/id/831713,BH-713C28,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh713c28.jpg,Fotos_monedas\BH-713C28.jpg
https://finds.org.uk/database/artefacts/record/id/831707,BH-711DFD,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh711dfd.jpg,Fotos_monedas\BH-711DFD.jpg
https://finds.org.uk/database/artefacts/record/id/831703,BH-7105B9,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh7105b9.jpg,Fotos_monedas\BH-7105B9.jpg
https://finds.org.uk/database/artefacts/record/id/831701,BH-70F84D,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh70f84d.jpg,Fotos_monedas\BH-70F84D.jpg
https://finds.org.uk/database/artefacts/record/id/831698,BH-70EE2B,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh70ee2b.jpg,Fotos_monedas\BH-70EE2B.jpg
https://finds.org.uk/database/artefacts/record/id/831696,BH-70DAAE,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh70daae.jpg,Fotos_monedas\BH-70DAAE.jpg
https://finds.org.uk/database/artefacts/record/id/831637,BH-6F875A,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh6f875a.jpg,Fotos_monedas\BH-6F875A.jpg
https://finds.org.uk/database/artefacts/record/id/831156,BH-463416,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh463416.jpg,Fotos_monedas\BH-463416.jpg
https://finds.org.uk/database/artefacts/record/id/831087,BH-44BA13,Silver,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh44ba13.jpg,Fotos_monedas\BH-44BA13.jpg
https://finds.org.uk/database/artefacts/record/id/831074,BH-448201,Silver,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh448201.jpg,Fotos_monedas\BH-448201.jpg
https://finds.org.uk/database/artefacts/record/id/831062,BH-445967,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh445967.jpg,Fotos_monedas\BH-445967.jpg
https://finds.org.uk/database/artefacts/record/id/830548,BH-1A7E99,Silver,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh1a7e99.jpg,Fotos_monedas\BH-1A7E99.jpg
https://finds.org.uk/database/artefacts/record/id/830541,BH-1A3700,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh1a3700.jpg,Fotos_monedas\BH-1A3700.jpg
https://finds.org.uk/database/artefacts/record/id/830538,BH-1A1D41,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh1a1d41.jpg,Fotos_monedas\BH-1A1D41.jpg
https://finds.org.uk/database/artefacts/record/id/830497,BH-19395E,Copper alloy,Struck or hammered,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAUDBAQEAwUEBAQFBQUGBwwIBwcHBw8LCwkMEQ8SEhEPERETFhwXExQaFRERGCEYGh0dHx8fExciJCIeJBweHx7/2wBDAQUFBQcGBw4ICA4eFBEUHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh4eHh7/wAARCABQAFADASIAAhEBAxEB/8QAHAAAAwADAQEBAAAAAAAAAAAAAAUGAQMEAgcI/8QANRAAAgEDAwIFAgMGBwAAAAAAAQIDAAQRBRIhMUEGE1FhcYGhIjKRBxQzsfDxFSNCcoLB0f/EABkBAAMBAQEAAAAAAAAAAAAAAAADBAIBBf/EACQRAAMAAgIBAwUBAAAAAAAAAAABAgMRITEEEkFREyIyYaHw/9oADAMBAAIRAxEAPwD9l0UUUAFFFFABRRWHdUQu7BVAySTgCgDNFcVvq2m3Fql1FewtE5IVs4yRnjB5zwaVeI/E6aWIvKtXlSUZE5/hgevHJ+OKXWWJn1N8GlDb0UVFcmk38Oo2SXMTKdwG4Kc4NddbTTW0Za0BIAJJwB1NJk1+AaiLe4TyopWxDLnjPQbvTJ6V163OYLFghAdztXP3+2aj7RVuNZllkXelsQSGGfxHoD64A+1T5srmkpGRKa2y+oqbtNRubONVSL95hB2mLd/mqcZ/DnhuO3Bp295EtmlywdVdQyqy4bpnkdqbORUjLlo3yyJEheRgoHqaj9cvb++ha3mkgt7eQkcbgygDoScAknAzkUy1DTbvW442uWEcQO5U/Lj36Zz+lItZ8JS2dsJrDUJxNk5UklD9Oe1TZ6yUvtXAyFKfL5OWa3jtoXkCRxSERy7jEAdhBBUDPIzxg+mc12WswFutvq9q3+HzuAXLhwhPQnHKnPfv0OetTcF1OlrLpd5lGVgUz0RgQcfB9vmngvvP0eaIxFJZnCbwMqD16j4AqKLT6HUme7GSbwvr4tZJCbOY8HsQehH6/SvoAIIyOlRmpxRah4ZZ/wALG3AZGHOFONwHt0I+RT3wrePeaRC0rbpFUKx9xwfuDV3jv0U49u0JycrZp8RyHz0GFIiheTnoc4XkfX71N+HJH8q3jLIkt3JI7OcEqo4J9M8cfNUmuxF7twF5e1ZVPTkMv96l9FRLixtT5hhlhPmJNj8hBkzkenFLzb+r/v0aj8Ts1SN7HUIIbh/3i0uWyrlAsgKjBVsYBBDDmq5ow17GOyLwMdMf0P0qU1uGWTbPNJ5pjAMSgbUUblLcdSxAPxiqq4lWCdZW/Iy8n278dff9abh4dfHBi+kddab6MzWkkatsLLw3pW1SGUMpBB5BFar1kS0laRwihDlj24qp9C12fNPGMGy+s5gyEyLyynIYj3+a8x6nbWduksryrI4/Eka7S3qR2OcDn5rmv53vb9LWOHbHBuAwMZJPHHr049aPEemzzlLq1DTGKPZJHswyhTgkdiuc9K8Kqe6uC1LhJj7w5qMl5ZXiCBVikglYepwDx7dB0pp4Bmd45ojjapJA7jIU/wAyaQeDvMttJuZguNkBCnHIZv70+/Z/AyrdTndtLbRnvjjP2qvx6puNisiSTHerrsaC5Bx5bgP/ALSCD/PP0qWttNvUubyOC1kkhWRwG7MGGdoz1wVx/wAjVwyqy7WAYHsRWatyYVb2Jm9IR2+lzSpF58EMaAglGdnPHHPbOMjNOZY0lQo6gj+Ve6K3MKUZbbElzLcWVyYIJVIAyAxwcH26fakmp3N/dr5BvDliRhF5H9ew+tWFzawXDK0qncvRlYqf1FS+u6PNYWxuoJpLlEUowkJLKrOCTkdcDIyQeDU2eKSeuhsNbE62kMV/HpdsqwskfmOzAvgnkZwQc/HShRPaajJaTBBJHh4wCzb92MFW9DjoenPWmAhkk1EaxbxZjZQsu/KqSvAYHpjHeubUGQ3/AJpZVkdQqRr/AKVA46/Xn/qpXOltfP8ABqezXqc4trUWtuuScNlejNk4GPnnHpVj4atBZ6LbxbSrFQzZ65qW0DTn1C+Xf/ChbexHv/729s+1XY4GBVPiw23bFZX7BRRRVokKKKKACiiigDBAK7SAQexpHqnhy3u7lJoGW3PR1CZDe/8AXFPaKxcTa1SOqmujTZWsNnbiGBcKOSTyWPqT3NbqKK0lrhHD/9k=",Fotos_monedas\BH-19395E.jpg
https://finds.org.uk/database/artefacts/record/id/830496,BH-192D42,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh192d42.jpg,Fotos_monedas\BH-192D42.jpg
https://finds.org.uk/database/artefacts/record/id/830255,BH-DEB0FC,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh19395e.jpg,Fotos_monedas\BH-DEB0FC.jpg
https://finds.org.uk/database/artefacts/record/id/830249,BH-DE82BF,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bhde82bf.jpg,Fotos_monedas\BH-DE82BF.jpg
https://finds.org.uk/database/artefacts/record/id/830247,BH-DE62E6,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bhde62e6.jpg,Fotos_monedas\BH-DE62E6.jpg
https://finds.org.uk/database/artefacts/record/id/830237,BH-DE2A94,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bhde2a94.jpg,Fotos_monedas\BH-DE2A94.jpg
https://finds.org.uk/database/artefacts/record/id/830229,BH-DDF6C8,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bhddf6c8.jpg,Fotos_monedas\BH-DDF6C8.jpg
https://finds.org.uk/database/artefacts/record/id/829931,BH-C6F5EA,Silver,Struck or hammered,https://finds.org.uk/images/pwalton/medium/longcrosssomething.jpg,Fotos_monedas\BH-C6F5EA.jpg
https://finds.org.uk/database/artefacts/record/id/829866,BH-C48D20,Silver,Struck or hammered,https://finds.org.uk/images/pwalton/medium/saxoncoinmerged.jpg,Fotos_monedas\BH-C48D20.jpg
https://finds.org.uk/database/artefacts/record/id/824319,BH-6559CA,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh6559ca.jpg,Fotos_monedas\BH-6559CA.jpg
https://finds.org.uk/database/artefacts/record/id/824317,BH-653FA3,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh653fa3.jpg,Fotos_monedas\BH-653FA3.jpg
https://finds.org.uk/database/artefacts/record/id/824312,BH-6515D9,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh6515d9.jpg,Fotos_monedas\BH-6515D9.jpg
https://finds.org.uk/database/artefacts/record/id/824308,BH-650056,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh650056.jpg,Fotos_monedas\BH-650056.jpg
https://finds.org.uk/database/artefacts/record/id/824302,BH-64F2B6,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh64f2b6.jpg,Fotos_monedas\BH-64F2B6.jpg
https://finds.org.uk/database/artefacts/record/id/824293,BH-64C7AD,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh64c7ad.jpg,Fotos_monedas\BH-64C7AD.jpg
https://finds.org.uk/database/artefacts/record/id/824286,BH-64B56D,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bf64b56d.jpg,Fotos_monedas\BH-64B56D.jpg
https://finds.org.uk/database/artefacts/record/id/824281,BH-64A528,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh64a528.jpg,Fotos_monedas\BH-64A528.jpg
https://finds.org.uk/database/artefacts/record/id/824264,BH-645CF8,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh645cf8.jpg,Fotos_monedas\BH-645CF8.jpg
https://finds.org.uk/database/artefacts/record/id/824261,BH-64476E,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh64476e.jpg,Fotos_monedas\BH-64476E.jpg
https://finds.org.uk/database/artefacts/record/id/824246,BH-63FF6D,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh63ff6dcopy.jpg,Fotos_monedas\BH-63FF6D.jpg
https://finds.org.uk/database/artefacts/record/id/824239,BH-63CFDC,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/xbh63cfdc.jpg.pagespeed.ic.N6JATklreJ.jpg,Fotos_monedas\BH-63CFDC.jpg
https://finds.org.uk/database/artefacts/record/id/824235,BH-63B507,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh63b507.jpg,Fotos_monedas\BH-63B507.jpg
https://finds.org.uk/database/artefacts/record/id/824223,BH-63980B,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh63980b.jpg,Fotos_monedas\BH-63980B.jpg
https://finds.org.uk/database/artefacts/record/id/824216,BH-636896,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh636896.jpg,Fotos_monedas\BH-636896.jpg
https://finds.org.uk/database/artefacts/record/id/824210,BH-634E52,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh634e52.jpg,Fotos_monedas\BH-634E52.jpg
https://finds.org.uk/database/artefacts/record/id/824204,BH-632ABF,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh32abf.jpg,Fotos_monedas\BH-632ABF.jpg
https://finds.org.uk/database/artefacts/record/id/824187,BH-627C1A,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh627c1a.jpg,Fotos_monedas\BH-627C1A.jpg
https://finds.org.uk/database/artefacts/record/id/824179,BH-623318,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh623318superstar.jpg,Fotos_monedas\BH-623318.jpg
https://finds.org.uk/database/artefacts/record/id/824174,BH-621A4E,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh621a4e.jpg,Fotos_monedas\BH-621A4E.jpg
https://finds.org.uk/database/artefacts/record/id/824118,BH-60B6A6,Silver,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh60b6a6.jpg,Fotos_monedas\BH-60B6A6.jpg
https://finds.org.uk/database/artefacts/record/id/824116,BH-60A1AC,Silver,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh60a1ac.jpg,Fotos_monedas\BH-60A1AC.jpg
https://finds.org.uk/database/artefacts/record/id/824105,BH-604817,Silver,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh604817.jpg,Fotos_monedas\BH-604817.jpg
https://finds.org.uk/database/artefacts/record/id/824063,BH-50F012,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh50f012.jpg,Fotos_monedas\BH-50F012.jpg
https://finds.org.uk/database/artefacts/record/id/824061,BH-50E6B1,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh50e61.jpg,Fotos_monedas\BH-50E6B1.jpg
https://finds.org.uk/database/artefacts/record/id/824056,BH-50BAD5,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh50bad5.jpg,Fotos_monedas\BH-50BAD5.jpg
https://finds.org.uk/database/artefacts/record/id/824052,BH-50A203,Copper alloy,Struck or hammered,https://finds.org.uk/images/pwalton/medium/bh50a203.jpg,Fotos_monedas\BH-50A203.jpg
